0153, 21, 41, 114
0154, 21, 41, 114
0155, 21, 41, 114
0156, 21, 41, 114
0157, 21, 41, 114
0158, 21, 41, 114
0159, 21, 41, 114
0200, 21, 41, 114
0201, 21, 41, 114
0202, 21, 41, 114
0203, 21, 41, 114
0204, 21, 41, 114
0205, 21, 41, 114
0206, 21, 41, 114
0207, 21, 41, 114
0208, 21, 41, 114
0209, 21, 41, 114
0210, 21, 41, 114
0211, 21, 41, 114
0212, 21, 41, 114
0213, 21, 41, 114
0214, 21, 41, 114
0215, 21, 41, 114
0216, 21, 41, 114
0217, 21, 41, 114
0218, 21, 41, 114
0219, 21, 41, 114
0220, 21, 41, 114
0221, 21, 41, 114
0222, 21, 41, 114
0223, 21, 41, 114
0224, 21, 41, 114
0225, 21, 41, 114
0226, 21, 41, 114
0227, 21, 41, 114
0228, 21, 41, 114
0229, 21, 41, 114
0230, 21, 41, 114
0231, 21, 41, 114
0232, 21, 41, 114
0233, 21, 41, 114
0234, 21, 41, 114
0235, 21, 41, 114
0236, 21, 41, 114
0237, 21, 41, 114
0238, 21, 41, 114
0239, 21, 41, 114
0240, 21, 41, 114
0241, 21, 41, 114
0242, 21, 41, 114
0243, 21, 41, 114
0244, 21, 41, 114
0245, 21, 41, 114
0246, 21, 41, 114
0247, 21, 41, 114
0248, 21, 41, 114
0249, 21, 41, 114
0250, 21, 41, 114
0251, 21, 41, 114
0252, 21, 41, 114
0253, 21, 41, 114
0254, 21, 41, 114
0255, 21, 41, 114
0256, 21, 41, 114
0257, 21, 41, 114
0258, 21, 41, 114
0259, 21, 41, 114
0300, 21, 41, 114
0301, 21, 41, 114
0302, 22, 41, 113
0303, 23, 41, 113
0304, 24, 42, 113
0305, 25, 42, 113
0306, 26, 43, 113
0307, 27, 43, 113
0308, 28, 44, 112
0309, 29, 44, 112
0310, 30, 44, 112
0311, 31, 45, 112
0312, 32, 45, 112
0313, 33, 46, 112
0314, 35, 46, 112
0315, 36, 47, 111
0316, 37, 47, 111
0317, 38, 47, 111
0318, 39, 48, 111
0319, 40, 48, 111
0320, 41, 49, 111
0321, 42, 49, 111
0322, 43, 50, 110
0323, 44, 50, 110
0324, 45, 50, 110
0325, 46, 51, 110
0326, 47, 51, 110
0327, 49, 52, 110
0328, 50, 52, 110
0329, 51, 53, 109
0330, 52, 53, 109
0331, 53, 54, 109
0332, 54, 54, 109
0333, 55, 54, 109
0334, 56, 55, 109
0335, 57, 55, 109
0336, 58, 56, 108
0337, 59, 56, 108
0338, 60, 57, 108
0339, 61, 57, 108
0340, 63, 57, 108
0341, 64, 58, 108
0342, 65, 58, 108
0343, 66, 59, 107
0344, 67, 59, 107
0345, 68, 60, 107
0346, 69, 60, 107
0347, 70, 60, 107
0348, 71, 61, 107
0349, 72, 61, 107
0350, 73, 62, 106
0351, 74, 62, 106
0352, 75, 63, 106
0353, 77, 63, 106
0354, 78, 63, 106
0355, 79, 64, 106
0356, 80, 64, 106
0357, 81, 65, 105
0358, 82, 65, 105
0359, 83, 66, 105
0400, 84, 66, 105
0401, 85, 67, 105
0402, 86, 67, 105
0403, 87, 67, 105
0404, 88, 68, 104
0405, 89, 68, 104
0406, 91, 69, 104
0407, 92, 69, 104
0408, 93, 70, 104
0409, 94, 70, 104
0410, 95, 70, 104
0411, 96, 71, 103
0412, 97, 71, 103
0413, 98, 72, 103
0414, 99, 72, 103
0415, 100, 73, 103
0416, 101, 73, 103
0417, 102, 73, 103
0418, 103, 74, 102
0419, 105, 74, 102
0420, 106, 75, 102
0421, 107, 75, 102
0422, 108, 76, 102
0423, 109, 76, 102
0424, 110, 76, 102
0425, 111, 77, 101
0426, 112, 77, 101
0427, 113, 78, 101
0428, 114, 78, 101
0429, 115, 79, 101
0430, 116, 79, 101
0431, 118, 80, 101
0432, 119, 81, 100
0433, 121, 82, 99
0434, 122, 83, 98
0435, 124, 85, 97
0436, 125, 86, 96
0437, 127, 87, 95
0438, 128, 88, 94
0439, 130, 90, 93
0440, 131, 91, 92
0441, 133, 92, 91
0442, 134, 93, 90
0443, 136, 95, 89
0444, 137, 96, 88
0445, 139, 97, 87
0446, 140, 98, 87
0447, 142, 100, 86
0448, 143, 101, 85
0449, 145, 102, 84
0450, 146, 103, 83
0451, 148, 105, 82
0452, 149, 106, 81
0453, 151, 107, 80
0454, 152, 108, 79
0455, 154, 110, 78
0456, 155, 111, 77
0457, 157, 112, 76
0458, 158, 113, 75
0459, 160, 115, 74
0500, 161, 116, 73
0501, 163, 117, 73
0502, 164, 118, 72
0503, 166, 120, 71
0504, 167, 121, 70
0505, 169, 122, 69
0506, 170, 123, 68
0507, 172, 125, 67
0508, 173, 126, 66
0509, 175, 127, 65
0510, 176, 128, 64
0511, 178, 130, 63
0512, 179, 131, 62
0513, 181, 132, 61
0514, 182, 133, 60
0515, 184, 135, 59
0516, 185, 136, 59
0517, 187, 137, 58
0518, 188, 139, 57
0519, 190, 140, 56
0520, 191, 141, 55
0521, 193, 142, 54
0522, 194, 144, 53
0523, 196, 145, 52
0524, 197, 146, 51
0525, 199, 147, 50
0526, 200, 149, 49
0527, 202, 150, 48
0528, 203, 151, 47
0529, 205, 152, 46
0530, 206, 154, 45
0531, 208, 155, 45
0532, 209, 156, 44
0533, 211, 157, 43
0534, 212, 159, 42
0535, 214, 160, 41
0536, 215, 161, 40
0537, 217, 162, 39
0538, 218, 164, 38
0539, 220, 165, 37
0540, 221, 166, 36
0541, 223, 167, 35
0542, 224, 169, 34
0543, 226, 170, 33
0544, 227, 171, 32
0545, 229, 172, 31
0546, 230, 174, 31
0547, 232, 175, 30
0548, 233, 176, 29
0549, 235, 177, 28
0550, 236, 179, 27
0551, 238, 180, 26
0552, 239, 181, 25
0553, 241, 182, 24
0554, 242, 184, 23
0555, 244, 185, 22
0556, 245, 186, 21
0557, 247, 187, 20
0558, 248, 189, 19
0559, 250, 190, 18
0600, 251, 191, 17
0601, 253, 193, 17
0602, 253, 193, 17
0603, 253, 194, 18
0604, 253, 194, 18
0605, 253, 195, 19
0606, 253, 195, 19
0607, 253, 196, 20
0608, 253, 196, 20
0609, 253, 197, 21
0610, 253, 197, 22
0611, 253, 198, 22
0612, 253, 198, 23
0613, 253, 199, 23
0614, 253, 199, 24
0615, 253, 200, 24
0616, 253, 201, 25
0617, 253, 201, 26
0618, 253, 202, 26
0619, 253, 202, 27
0620, 253, 203, 27
0621, 253, 203, 28
0622, 253, 204, 28
0623, 253, 204, 29
0624, 253, 205, 30
0625, 253, 205, 30
0626, 253, 206, 31
0627, 253, 206, 31
0628, 253, 207, 32
0629, 253, 207, 32
0630, 253, 208, 33
0631, 253, 209, 34
0632, 253, 209, 34
0633, 253, 210, 35
0634, 253, 210, 35
0635, 253, 211, 36
0636, 253, 211, 36
0637, 253, 212, 37
0638, 253, 212, 37
0639, 253, 213, 38
0640, 253, 213, 39
0641, 253, 214, 39
0642, 253, 214, 40
0643, 253, 215, 40
0644, 253, 215, 41
0645, 253, 216, 41
0646, 254, 217, 42
0647, 254, 217, 43
0648, 254, 218, 43
0649, 254, 218, 44
0650, 254, 219, 44
0651, 254, 219, 45
0652, 254, 220, 45
0653, 254, 220, 46
0654, 254, 221, 47
0655, 254, 221, 47
0656, 254, 222, 48
0657, 254, 222, 48
0658, 254, 223, 49
0659, 254, 223, 49
0700, 254, 224, 50
0701, 254, 225, 51
0702, 254, 225, 51
0703, 254, 226, 52
0704, 254, 226, 52
0705, 254, 227, 53
0706, 254, 227, 53
0707, 254, 228, 54
0708, 254, 228, 54
0709, 254, 229, 55
0710, 254, 229, 56
0711, 254, 230, 56
0712, 254, 230, 57
0713, 254, 231, 57
0714, 254, 231, 58
0715, 254, 232, 58
0716, 254, 233, 59
0717, 254, 233, 60
0718, 254, 234, 60
0719, 254, 234, 61
0720, 254, 235, 61
0721, 254, 235, 62
0722, 254, 236, 62
0723, 254, 236, 63
0724, 254, 237, 64
0725, 254, 237, 64
0726, 254, 238, 65
0727, 254, 238, 65
0728, 254, 239, 66
0729, 254, 239, 66
0730, 254, 240, 67
0731, 255, 241, 68
0732, 255, 241, 70
0733, 255, 241, 72
0734, 255, 241, 74
0735, 255, 241, 76
0736, 255, 241, 78
0737, 255, 241, 80
0738, 255, 242, 82
0739, 255, 242, 84
0740, 255, 242, 86
0741, 255, 242, 88
0742, 255, 242, 90
0743, 255, 242, 92
0744, 255, 243, 95
0745, 255, 243, 97
0746, 255, 243, 99
0747, 255, 243, 101
0748, 255, 243, 103
0749, 255, 243, 105
0750, 255, 243, 107
0751, 255, 244, 109
0752, 255, 244, 111
0753, 255, 244, 113
0754, 255, 244, 115
0755, 255, 244, 117
0756, 255, 244, 119
0757, 255, 245, 122
0758, 255, 245, 124
0759, 255, 245, 126
0800, 255, 245, 128
0801, 255, 245, 130
0802, 255, 245, 132
0803, 255, 245, 134
0804, 255, 246, 136
0805, 255, 246, 138
0806, 255, 246, 140
0807, 255, 246, 142
0808, 255, 246, 144
0809, 255, 246, 146
0810, 255, 247, 149
0811, 255, 247, 151
0812, 255, 247, 153
0813, 255, 247, 155
0814, 255, 247, 157
0815, 255, 247, 159
0816, 255, 248, 161
0817, 255, 248, 163
0818, 255, 248, 165
0819, 255, 248, 167
0820, 255, 248, 169
0821, 255, 248, 171
0822, 255, 248, 173
0823, 255, 249, 176
0824, 255, 249, 178
0825, 255, 249, 180
0826, 255, 249, 182
0827, 255, 249, 184
0828, 255, 249, 186
0829, 255, 250, 188
0830, 255, 250, 190
0831, 255, 250, 192
0832, 255, 250, 194
0833, 255, 250, 196
0834, 255, 250, 198
0835, 255, 250, 200
0836, 255, 251, 203
0837, 255, 251, 205
0838, 255, 251, 207
0839, 255, 251, 209
0840, 255, 251, 211
0841, 255, 251, 213
0842, 255, 252, 215
0843, 255, 252, 217
0844, 255, 252, 219
0845, 255, 252, 221
0846, 255, 252, 223
0847, 255, 252, 225
0848, 255, 252, 227
0849, 255, 253, 230
0850, 255, 253, 232
0851, 255, 253, 234
0852, 255, 253, 236
0853, 255, 253, 238
0854, 255, 253, 240
0855, 255, 254, 242
0856, 255, 254, 244
0857, 255, 254, 246
0858, 255, 254, 248
0859, 255, 254, 250
0900, 255, 254, 252
0901, 255, 255, 255
0902, 254, 254, 254
0903, 253, 254, 254
0904, 252, 253, 254
0905, 251, 253, 253
0906, 250, 253, 253
0907, 249, 252, 253
0908, 248, 252, 253
0909, 247, 251, 252
0910, 246, 251, 252
0911, 245, 251, 252
0912, 244, 250, 251
0913, 243, 250, 251
0914, 242, 249, 251
0915, 241, 249, 251
0916, 240, 249, 250
0917, 239, 248, 250
0918, 238, 248, 250
0919, 237, 248, 250
0920, 236, 247, 249
0921, 235, 247, 249
0922, 234, 246, 249
0923, 233, 246, 248
0924, 232, 246, 248
0925, 231, 245, 248
0926, 230, 245, 248
0927, 229, 244, 247
0928, 228, 244, 247
0929, 227, 244, 247
0930, 226, 243, 246
0931, 225, 243, 246
0932, 224, 242, 246
0933, 223, 242, 246
0934, 222, 242, 245
0935, 221, 241, 245
0936, 220, 241, 245
0937, 219, 241, 245
0938, 218, 240, 244
0939, 217, 240, 244
0940, 216, 239, 244
0941, 215, 239, 243
0942, 214, 239, 243
0943, 213, 238, 243
0944, 212, 238, 243
0945, 211, 237, 242
0946, 210, 237, 242
0947, 209, 237, 242
0948, 208, 236, 241
0949, 207, 236, 241
0950, 206, 235, 241
0951, 205, 235, 241
0952, 204, 235, 240
0953, 203, 234, 240
0954, 202, 234, 240
0955, 201, 234, 240
0956, 200, 233, 239
0957, 199, 233, 239
0958, 198, 232, 239
0959, 197, 232, 238
1000, 196, 232, 238
1001, 195, 231, 238
1002, 194, 231, 238
1003, 193, 230, 237
1004, 192, 230, 237
1005, 191, 230, 237
1006, 190, 229, 236
1007, 189, 229, 236
1008, 188, 228, 236
1009, 187, 228, 236
1010, 186, 228, 235
1011, 185, 227, 235
1012, 184, 227, 235
1013, 183, 227, 235
1014, 182, 226, 234
1015, 181, 226, 234
1016, 180, 225, 234
1017, 179, 225, 233
1018, 178, 225, 233
1019, 177, 224, 233
1020, 176, 224, 233
1021, 175, 223, 232
1022, 174, 223, 232
1023, 173, 223, 232
1024, 172, 222, 231
1025, 171, 222, 231
1026, 170, 221, 231
1027, 169, 221, 231
1028, 168, 221, 230
1029, 167, 220, 230
1030, 166, 220, 230
1031, 166, 220, 230
1032, 164, 219, 229
1033, 163, 219, 229
1034, 162, 219, 229
1035, 161, 218, 229
1036, 160, 218, 229
1037, 159, 218, 229
1038, 158, 218, 228
1039, 157, 217, 228
1040, 156, 217, 228
1041, 155, 217, 228
1042, 154, 217, 228
1043, 153, 216, 228
1044, 151, 216, 227
1045, 150, 216, 227
1046, 149, 216, 227
1047, 148, 215, 227
1048, 147, 215, 227
1049, 146, 215, 227
1050, 145, 214, 226
1051, 144, 214, 226
1052, 143, 214, 226
1053, 142, 214, 226
1054, 141, 213, 226
1055, 140, 213, 226
1056, 139, 213, 225
1057, 137, 213, 225
1058, 136, 212, 225
1059, 135, 212, 225
1100, 134, 212, 225
1101, 133, 212, 225
1102, 132, 211, 224
1103, 131, 211, 224
1104, 130, 211, 224
1105, 129, 210, 224
1106, 128, 210, 224
1107, 127, 210, 224
1108, 126, 210, 223
1109, 125, 209, 223
1110, 123, 209, 223
1111, 122, 209, 223
1112, 121, 209, 223
1113, 120, 208, 223
1114, 119, 208, 222
1115, 118, 208, 222
1116, 117, 208, 222
1117, 116, 207, 222
1118, 115, 207, 222
1119, 114, 207, 222
1120, 113, 206, 221
1121, 112, 206, 221
1122, 111, 206, 221
1123, 109, 206, 221
1124, 108, 205, 221
1125, 107, 205, 221
1126, 106, 205, 220
1127, 105, 205, 220
1128, 104, 204, 220
1129, 103, 204, 220
1130, 102, 204, 220
1131, 101, 204, 220
1132, 100, 203, 219
1133, 99, 203, 219
1134, 98, 203, 219
1135, 97, 202, 219
1136, 95, 202, 219
1137, 94, 202, 219
1138, 93, 202, 218
1139, 92, 201, 218
1140, 91, 201, 218
1141, 90, 201, 218
1142, 89, 201, 218
1143, 88, 200, 218
1144, 87, 200, 217
1145, 86, 200, 217
1146, 85, 200, 217
1147, 84, 199, 217
1148, 83, 199, 217
1149, 81, 199, 217
1150, 80, 198, 216
1151, 79, 198, 216
1152, 78, 198, 216
1153, 77, 198, 216
1154, 76, 197, 216
1155, 75, 197, 216
1156, 74, 197, 215
1157, 73, 197, 215
1158, 72, 196, 215
1159, 71, 196, 215
1200, 70, 196, 215
1201, 69, 196, 215
1202, 70, 196, 215
1203, 72, 197, 215
1204, 74, 197, 216
1205, 75, 198, 216
1206, 77, 198, 216
1207, 79, 199, 217
1208, 81, 199, 217
1209, 82, 200, 217
1210, 84, 200, 218
1211, 86, 201, 218
1212, 88, 201, 218
1213, 89, 202, 219
1214, 91, 202, 219
1215, 93, 203, 219
1216, 95, 203, 220
1217, 96, 204, 220
1218, 98, 204, 220
1219, 100, 205, 221
1220, 101, 205, 221
1221, 103, 206, 221
1222, 105, 206, 222
1223, 107, 207, 222
1224, 108, 208, 222
1225, 110, 208, 223
1226, 112, 209, 223
1227, 114, 209, 223
1228, 115, 210, 224
1229, 117, 210, 224
1230, 119, 211, 224
1231, 121, 211, 225
1232, 122, 212, 225
1233, 124, 212, 225
1234, 126, 213, 226
1235, 127, 213, 226
1236, 129, 214, 226
1237, 131, 214, 227
1238, 133, 215, 227
1239, 134, 215, 227
1240, 136, 216, 228
1241, 138, 216, 228
1242, 140, 217, 228
1243, 141, 217, 229
1244, 143, 218, 229
1245, 145, 218, 229
1246, 147, 219, 230
1247, 148, 220, 230
1248, 150, 220, 230
1249, 152, 221, 231
1250, 153, 221, 231
1251, 155, 222, 231
1252, 157, 222, 232
1253, 159, 223, 232
1254, 160, 223, 232
1255, 162, 224, 233
1256, 164, 224, 233
1257, 166, 225, 233
1258, 167, 225, 234
1259, 169, 226, 234
1300, 171, 226, 234
1301, 173, 227, 235
1302, 174, 227, 235
1303, 176, 228, 235
1304, 178, 228, 236
1305, 179, 229, 236
1306, 181, 229, 236
1307, 183, 230, 237
1308, 185, 230, 237
1309, 186, 231, 237
1310, 188, 232, 238
1311, 190, 232, 238
1312, 192, 233, 238
1313, 193, 233, 239
1314, 195, 234, 239
1315, 197, 234, 239
1316, 199, 235, 240
1317, 200, 235, 240
1318, 202, 236, 240
1319, 204, 236, 241
1320, 205, 237, 241
1321, 207, 237, 241
1322, 209, 238, 242
1323, 211, 238, 242
1324, 212, 239, 242
1325, 214, 239, 243
1326, 216, 240, 243
1327, 218, 240, 243
1328, 219, 241, 244
1329, 221, 241, 244
1330, 223, 242, 244
1331, 225, 243, 245
1332, 225, 243, 245
1333, 225, 243, 245
1334, 226, 243, 245
1335, 226, 243, 245
1336, 226, 243, 245
1337, 227, 243, 245
1338, 227, 243, 245
1339, 227, 244, 245
1340, 228, 244, 246
1341, 228, 244, 246
1342, 228, 244, 246
1343, 229, 244, 246
1344, 229, 244, 246
1345, 229, 244, 246
1346, 230, 245, 246
1347, 230, 245, 246
1348, 230, 245, 246
1349, 231, 245, 247
1350, 231, 245, 247
1351, 231, 245, 247
1352, 232, 245, 247
1353, 232, 245, 247
1354, 232, 246, 247
1355, 233, 246, 247
1356, 233, 246, 247
1357, 233, 246, 247
1358, 234, 246, 248
1359, 234, 246, 248
1400, 234, 246, 248
1401, 235, 247, 248
1402, 235, 247, 248
1403, 235, 247, 248
1404, 236, 247, 248
1405, 236, 247, 248
1406, 236, 247, 248
1407, 237, 247, 249
1408, 237, 247, 249
1409, 237, 248, 249
1410, 238, 248, 249
1411, 238, 248, 249
1412, 238, 248, 249
1413, 239, 248, 249
1414, 239, 248, 249
1415, 239, 248, 249
1416, 240, 249, 250
1417, 240, 249, 250
1418, 240, 249, 250
1419, 241, 249, 250
1420, 241, 249, 250
1421, 241, 249, 250
1422, 242, 249, 250
1423, 242, 249, 250
1424, 242, 250, 250
1425, 243, 250, 251
1426, 243, 250, 251
1427, 243, 250, 251
1428, 244, 250, 251
1429, 244, 250, 251
1430, 244, 250, 251
1431, 245, 251, 251
1432, 245, 251, 251
1433, 245, 251, 251
1434, 246, 251, 252
1435, 246, 251, 252
1436, 246, 251, 252
1437, 247, 251, 252
1438, 247, 251, 252
1439, 247, 252, 252
1440, 248, 252, 252
1441, 248, 252, 252
1442, 248, 252, 252
1443, 249, 252, 253
1444, 249, 252, 253
1445, 249, 252, 253
1446, 250, 253, 253
1447, 250, 253, 253
1448, 250, 253, 253
1449, 251, 253, 253
1450, 251, 253, 253
1451, 251, 253, 253
1452, 252, 253, 254
1453, 252, 253, 254
1454, 252, 254, 254
1455, 253, 254, 254
1456, 253, 254, 254
1457, 253, 254, 254
1458, 254, 254, 254
1459, 254, 254, 254
1500, 254, 254, 254
1501, 255, 255, 255
1502, 255, 254, 254
1503, 255, 254, 253
1504, 255, 254, 253
1505, 255, 254, 252
1506, 255, 254, 252
1507, 255, 254, 251
1508, 255, 254, 250
1509, 255, 254, 250
1510, 255, 254, 249
1511, 255, 254, 249
1512, 255, 254, 248
1513, 255, 254, 248
1514, 255, 254, 247
1515, 255, 254, 246
1516, 255, 254, 246
1517, 255, 253, 245
1518, 255, 253, 245
1519, 255, 253, 244
1520, 255, 253, 244
1521, 255, 253, 243
1522, 255, 253, 242
1523, 255, 253, 242
1524, 255, 253, 241
1525, 255, 253, 241
1526, 255, 253, 240
1527, 255, 253, 239
1528, 255, 253, 239
1529, 255, 253, 238
1530, 255, 253, 238
1531, 255, 253, 237
1532, 255, 252, 237
1533, 255, 252, 236
1534, 255, 252, 235
1535, 255, 252, 235
1536, 255, 252, 234
1537, 255, 252, 234
1538, 255, 252, 233
1539, 255, 252, 233
1540, 255, 252, 232
1541, 255, 252, 231
1542, 255, 252, 231
1543, 255, 252, 230
1544, 255, 252, 230
1545, 255, 252, 229
1546, 255, 252, 229
1547, 255, 251, 228
1548, 255, 251, 227
1549, 255, 251, 227
1550, 255, 251, 226
1551, 255, 251, 226
1552, 255, 251, 225
1553, 255, 251, 224
1554, 255, 251, 224
1555, 255, 251, 223
1556, 255, 251, 223
1557, 255, 251, 222
1558, 255, 251, 222
1559, 255, 251, 221
1600, 255, 251, 220
1601, 255, 251, 220
1602, 255, 250, 219
1603, 255, 250, 219
1604, 255, 250, 218
1605, 255, 250, 218
1606, 255, 250, 217
1607, 255, 250, 216
1608, 255, 250, 216
1609, 255, 250, 215
1610, 255, 250, 215
1611, 255, 250, 214
1612, 255, 250, 213
1613, 255, 250, 213
1614, 255, 250, 212
1615, 255, 250, 212
1616, 255, 250, 211
1617, 255, 249, 211
1618, 255, 249, 210
1619, 255, 249, 209
1620, 255, 249, 209
1621, 255, 249, 208
1622, 255, 249, 208
1623, 255, 249, 207
1624, 255, 249, 207
1625, 255, 249, 206
1626, 255, 249, 205
1627, 255, 249, 205
1628, 255, 249, 204
1629, 255, 249, 204
1630, 255, 249, 203
1631, 255, 249, 203
1632, 254, 248, 200
1633, 254, 248, 198
1634, 254, 248, 196
1635, 254, 248, 193
1636, 254, 248, 191
1637, 254, 248, 189
1638, 254, 248, 187
1639, 254, 248, 184
1640, 254, 248, 182
1641, 254, 248, 180
1642, 254, 247, 178
1643, 254, 247, 175
1644, 254, 247, 173
1645, 254, 247, 171
1646, 254, 247, 169
1647, 254, 247, 166
1648, 254, 247, 164
1649, 254, 247, 162
1650, 254, 247, 160
1651, 254, 247, 157
1652, 254, 246, 155
1653, 254, 246, 153
1654, 253, 246, 151
1655, 253, 246, 148
1656, 253, 246, 146
1657, 253, 246, 144
1658, 253, 246, 142
1659, 253, 246, 139
1700, 253, 246, 137
1701, 253, 246, 135
1702, 253, 245, 133
1703, 253, 245, 130
1704, 253, 245, 128
1705, 253, 245, 126
1706, 253, 245, 124
1707, 253, 245, 121
1708, 253, 245, 119
1709, 253, 245, 117
1710, 253, 245, 115
1711, 253, 245, 112
1712, 253, 244, 110
1713, 253, 244, 108
1714, 253, 244, 106
1715, 253, 244, 103
1716, 253, 244, 101
1717, 252, 244, 99
1718, 252, 244, 96
1719, 252, 244, 94
1720, 252, 244, 92
1721, 252, 244, 90
1722, 252, 243, 87
1723, 252, 243, 85
1724, 252, 243, 83
1725, 252, 243, 81
1726, 252, 243, 78
1727, 252, 243, 76
1728, 252, 243, 74
1729, 252, 243, 72
1730, 252, 243, 69
1731, 252, 243, 67
1732, 252, 242, 65
1733, 252, 242, 63
1734, 252, 242, 60
1735, 252, 242, 58
1736, 252, 242, 56
1737, 252, 242, 54
1738, 252, 242, 51
1739, 251, 242, 49
1740, 251, 242, 47
1741, 251, 242, 45
1742, 251, 241, 42
1743, 251, 241, 40
1744, 251, 241, 38
1745, 251, 241, 36
1746, 251, 241, 33
1747, 251, 241, 31
1748, 251, 241, 29
1749, 251, 241, 27
1750, 251, 241, 24
1751, 251, 241, 22
1752, 251, 240, 20
1753, 251, 240, 18
1754, 251, 240, 15
1755, 251, 240, 13
1756, 251, 240, 11
1757, 251, 240, 9
1758, 251, 240, 6
1759, 251, 240, 4
1800, 251, 240, 2
1801, 251, 240, 0
1802, 251, 239, 0
1803, 251, 238, 0
1804, 251, 238, 0
1805, 251, 237, 0
1806, 251, 236, 1
1807, 251, 236, 1
1808, 251, 235, 1
1809, 251, 235, 1
1810, 251, 234, 2
1811, 251, 233, 2
1812, 251, 233, 2
1813, 251, 232, 2
1814, 251, 231, 3
1815, 251, 231, 3
1816, 251, 230, 3
1817, 251, 230, 3
1818, 251, 229, 3
1819, 251, 228, 4
1820, 251, 228, 4
1821, 251, 227, 4
1822, 251, 226, 4
1823, 251, 226, 5
1824, 251, 225, 5
1825, 251, 225, 5
1826, 251, 224, 5
1827, 251, 223, 6
1828, 251, 223, 6
1829, 251, 222, 6
1830, 251, 221, 6
1831, 251, 221, 7
1832, 251, 220, 7
1833, 251, 220, 7
1834, 251, 219, 7
1835, 251, 218, 7
1836, 251, 218, 8
1837, 251, 217, 8
1838, 251, 216, 8
1839, 251, 216, 8
1840, 251, 215, 9
1841, 251, 215, 9
1842, 251, 214, 9
1843, 251, 213, 9
1844, 251, 213, 10
1845, 251, 212, 10
1846, 252, 212, 10
1847, 252, 211, 10
1848, 252, 210, 10
1849, 252, 210, 11
1850, 252, 209, 11
1851, 252, 208, 11
1852, 252, 208, 11
1853, 252, 207, 12
1854, 252, 207, 12
1855, 252, 206, 12
1856, 252, 205, 12
1857, 252, 205, 13
1858, 252, 204, 13
1859, 252, 203, 13
1900, 252, 203, 13
1901, 252, 202, 14
1902, 252, 202, 14
1903, 252, 201, 14
1904, 252, 200, 14
1905, 252, 200, 14
1906, 252, 199, 15
1907, 252, 198, 15
1908, 252, 198, 15
1909, 252, 197, 15
1910, 252, 197, 16
1911, 252, 196, 16
1912, 252, 195, 16
1913, 252, 195, 16
1914, 252, 194, 17
1915, 252, 193, 17
1916, 252, 193, 17
1917, 252, 192, 17
1918, 252, 192, 17
1919, 252, 191, 18
1920, 252, 190, 18
1921, 252, 190, 18
1922, 252, 189, 18
1923, 252, 188, 19
1924, 252, 188, 19
1925, 252, 187, 19
